"","Date.x","Species","sex","standard_length","fork_length","total_length","Condition","year","Date.y","intensity_mean","intensity_max","intensity_cumulative"
"299",2005-05-23,"Nurse shark","M",119,NA,176,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"300",2005-05-23,"Nurse shark","F",110,NA,164,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"301",2005-05-24,"Nurse shark","F",120,NA,170,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"302",2005-05-24,"Nurse shark","F",110,NA,162,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"303",2005-05-24,"Nurse shark","F",123,NA,177,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"304",2005-05-24,"Nurse shark","M",108,NA,147,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"305",2005-05-24,"Nurse shark","F",115,NA,172,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"306",2005-05-24,"Caribbean reef shark","F",68,76,95,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"307",2005-05-24,"Caribbean reef shark","F",89,102,124,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"308",2005-05-24,"Caribbean reef shark","F",105,114,142,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"309",2005-05-24,"Caribbean reef shark","M",71,80,100,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"310",2005-05-24,"Caribbean reef shark","M",92,101,122,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"311",2005-05-24,"Caribbean reef shark","F",69,77,96,"D",2005,2005-06-02,1.2503,1.5054,6.2514
"312",2005-05-24,"Nurse shark","M",129,NA,187,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"313",2005-05-24,"Nurse shark","M",96,NA,155,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"314",2005-05-24,"Nurse shark","M",166,NA,237,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"315",2005-05-25,"Caribbean reef shark","F",59,66,80,"G",2005,2005-06-02,1.2503,1.5054,6.2514
"316",2005-05-25,"Caribbean reef shark","M",62,68,85,"G",2005,2005-06-02,1.2503,1.5054,6.2514
"317",2005-05-25,"Nurse shark","F",94,NA,126,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"318",2005-05-25,"Nurse shark","F",108,NA,144,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"319",2005-05-25,"Nurse shark","F",89,NA,131,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"320",2005-05-25,"Nurse shark","M",94,NA,137,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"321",2005-05-25,"Nurse shark","F",112,NA,165,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"322",2005-05-25,"Caribbean reef shark","M",69,76,99,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"323",2005-05-26,"Nurse shark","F",100,NA,152.5,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"324",2005-05-26,"Nurse shark","F",83,NA,120,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"325",2005-05-26,"Nurse shark","M",159,NA,222,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"326",2005-05-26,"Nurse shark","M",133,NA,177,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"327",2005-05-26,"Nurse shark","M",128,NA,181,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"328",2005-05-28,"Nurse shark","F",172,NA,240,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"329",2005-05-28,"Nurse shark","M",123,NA,176,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"330",2005-05-28,"Nurse shark","F",109,NA,159,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"331",2005-05-28,"Nurse shark","M",109,NA,154,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"332",2005-05-28,"Nurse shark","F",95.5,NA,147,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"333",2005-05-28,"Nurse shark","F",116,NA,190,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"334",2005-05-28,"Nurse shark","F",101,NA,145,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"335",2005-05-28,"Nurse shark","F",170,NA,178,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"336",2005-05-28,"Nurse shark","F",132,NA,195,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"337",2005-05-28,"Nurse shark","M",104,NA,152,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"338",2005-05-28,"Nurse shark","F",140,NA,217.5,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"339",2005-05-28,"N. brevirostris","F",136,148,177,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"340",2005-05-28,"Caribbean reef shark","M",84,93,110,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"341",2005-05-28,"Nurse shark","F",109,NA,185,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"342",2005-05-28,"Nurse shark","M",98,NA,142,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"343",2005-05-28,"Nurse shark","F",132,NA,182.5,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"344",2005-05-29,"Nurse shark","M",136,NA,198,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"345",2005-05-29,"Nurse shark","M",96,NA,141,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"346",2005-05-29,"R. porosus","F",62,69,83.2,"G",2005,2005-06-02,1.2503,1.5054,6.2514
"347",2005-05-30,"Nurse shark","M",120,NA,179,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"348",2005-05-30,"Nurse shark","F",110,NA,161,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"349",2005-05-30,"Nurse shark","F",136,NA,194,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"350",2005-05-30,"Nurse shark","F",106,NA,159,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"351",2005-05-30,"Caribbean reef shark","F",73,80,100,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"352",2005-05-30,"Nurse shark","M",156,NA,228,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"353",2005-05-30,"Caribbean reef shark","F",68,75,93,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"354",2005-05-30,"Caribbean reef shark","F",71,80,96,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"355",2005-05-30,"Caribbean reef shark","M",74,79,98,"G",2005,2005-06-02,1.2503,1.5054,6.2514
"356",2005-05-30,"Caribbean reef shark","F",78,86,110,"G",2005,2005-06-02,1.2503,1.5054,6.2514
"357",2005-06-01,"Nurse shark","F",125,NA,177,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"358",2005-10-02,"Caribbean reef shark","F",111,131,150,"G",2005,2005-06-02,1.2503,1.5054,6.2514
"359",2005-10-03,"G. cuvier","M",199,220,253,"E",2005,2005-06-02,1.2503,1.5054,6.2514
"360",2005-10-03,"Caribbean reef shark","F",92,103,122,"D",2005,2005-06-02,1.2503,1.5054,6.2514
"361",2006-04-28,"N. brevirostris","F",136,148,174,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"362",2006-04-28,"N. brevirostris","F",136,148,174,"G",2006,2006-09-06,2.6353,2.775,21.0824
"363",2006-04-28,"N. brevirostris","F",136,148,174,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"364",2006-04-29,"Nurse shark","F",110,NA,160,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"365",2006-04-29,"Nurse shark","F",110,NA,160,"E",2006,2006-09-06,2.6353,2.775,21.0824
"366",2006-04-29,"Nurse shark","F",110,NA,160,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"367",2006-04-29,"Nurse shark","M",110,NA,159,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"368",2006-04-29,"Nurse shark","M",110,NA,159,"E",2006,2006-09-06,2.6353,2.775,21.0824
"369",2006-04-29,"Nurse shark","M",110,NA,159,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"370",2006-04-29,"Caribbean reef shark","F",71,79,95,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"371",2006-04-29,"Caribbean reef shark","F",71,79,95,"E",2006,2006-09-06,2.6353,2.775,21.0824
"372",2006-04-29,"Caribbean reef shark","F",71,79,95,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"373",2006-04-29,"Nurse shark","F",120,NA,169,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"374",2006-04-29,"Nurse shark","F",120,NA,169,"E",2006,2006-09-06,2.6353,2.775,21.0824
"375",2006-04-29,"Nurse shark","F",120,NA,169,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"376",2006-04-29,"Nurse shark","F",75,NA,105,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"377",2006-04-29,"Nurse shark","F",75,NA,105,"E",2006,2006-09-06,2.6353,2.775,21.0824
"378",2006-04-29,"Nurse shark","F",75,NA,105,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"379",2006-04-29,"Nurse shark","F",148,NA,206,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"380",2006-04-29,"Nurse shark","F",148,NA,206,"E",2006,2006-09-06,2.6353,2.775,21.0824
"381",2006-04-29,"Nurse shark","F",148,NA,206,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"382",2006-04-29,"Nurse shark","F",92,NA,113,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"383",2006-04-29,"Nurse shark","F",92,NA,113,"E",2006,2006-09-06,2.6353,2.775,21.0824
"384",2006-04-29,"Nurse shark","F",92,NA,113,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"385",2006-04-29,"Nurse shark","F",115,NA,165,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"386",2006-04-29,"Nurse shark","F",115,NA,165,"E",2006,2006-09-06,2.6353,2.775,21.0824
"387",2006-04-29,"Nurse shark","F",115,NA,165,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"388",2006-04-29,"Nurse shark","F",143,NA,215,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"389",2006-04-29,"Nurse shark","F",143,NA,215,"E",2006,2006-09-06,2.6353,2.775,21.0824
"390",2006-04-29,"Nurse shark","F",143,NA,215,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"391",2006-04-30,"Nurse shark","M",63,NA,88,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"392",2006-04-30,"Nurse shark","M",63,NA,88,"E",2006,2006-09-06,2.6353,2.775,21.0824
"393",2006-04-30,"Nurse shark","M",63,NA,88,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"394",2006-04-30,"Nurse shark","F",167,NA,234,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"395",2006-04-30,"Nurse shark","F",167,NA,234,"E",2006,2006-09-06,2.6353,2.775,21.0824
"396",2006-04-30,"Nurse shark","F",167,NA,234,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"397",2006-04-30,"Nurse shark","F",125,NA,175,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"398",2006-04-30,"Nurse shark","F",125,NA,175,"E",2006,2006-09-06,2.6353,2.775,21.0824
"399",2006-04-30,"Nurse shark","F",125,NA,175,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"400",2006-04-30,"Caribbean reef shark","M",98,110,135,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"401",2006-04-30,"Caribbean reef shark","M",98,110,135,"G",2006,2006-09-06,2.6353,2.775,21.0824
"402",2006-04-30,"Caribbean reef shark","M",98,110,135,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"403",2006-04-30,"Caribbean reef shark","M",73,81,100,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"404",2006-04-30,"Caribbean reef shark","M",73,81,100,"G",2006,2006-09-06,2.6353,2.775,21.0824
"405",2006-04-30,"Caribbean reef shark","M",73,81,100,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"406",2006-04-30,"Nurse shark","F",160,NA,225,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"407",2006-04-30,"Nurse shark","F",160,NA,225,"E",2006,2006-09-06,2.6353,2.775,21.0824
"408",2006-04-30,"Nurse shark","F",160,NA,225,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"409",2006-05-01,"Nurse shark","M",95,NA,134,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"410",2006-05-01,"Nurse shark","M",95,NA,134,"E",2006,2006-09-06,2.6353,2.775,21.0824
"411",2006-05-01,"Nurse shark","M",95,NA,134,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"412",2006-05-01,"Nurse shark","M",113,NA,157,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"413",2006-05-01,"Nurse shark","M",113,NA,157,"E",2006,2006-09-06,2.6353,2.775,21.0824
"414",2006-05-01,"Nurse shark","M",113,NA,157,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"415",2006-05-01,"Nurse shark","M",153,NA,217,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"416",2006-05-01,"Nurse shark","M",153,NA,217,"E",2006,2006-09-06,2.6353,2.775,21.0824
"417",2006-05-01,"Nurse shark","M",153,NA,217,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"418",2006-05-01,"Caribbean reef shark","M",NA,65,81,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"419",2006-05-01,"Caribbean reef shark","M",NA,65,81,"E",2006,2006-09-06,2.6353,2.775,21.0824
"420",2006-05-01,"Caribbean reef shark","M",NA,65,81,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"421",2006-05-01,"Nurse shark","M",124,NA,172,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"422",2006-05-01,"Nurse shark","M",124,NA,172,"E",2006,2006-09-06,2.6353,2.775,21.0824
"423",2006-05-01,"Nurse shark","M",124,NA,172,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"424",2006-05-01,"Nurse shark","M",120,NA,159,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"425",2006-05-01,"Nurse shark","M",120,NA,159,"E",2006,2006-09-06,2.6353,2.775,21.0824
"426",2006-05-01,"Nurse shark","M",120,NA,159,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"427",2006-05-01,"Caribbean reef shark","F",63,71,90,"D",2006,2006-07-29,2.3302,3.1856,58.2545
"428",2006-05-01,"Caribbean reef shark","F",63,71,90,"D",2006,2006-09-06,2.6353,2.775,21.0824
"429",2006-05-01,"Caribbean reef shark","F",63,71,90,"D",2006,2006-12-27,1.7516,2.0972,8.7578
"430",2006-05-01,"Caribbean reef shark","M",74,81,100,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"431",2006-05-01,"Caribbean reef shark","M",74,81,100,"E",2006,2006-09-06,2.6353,2.775,21.0824
"432",2006-05-01,"Caribbean reef shark","M",74,81,100,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"433",2006-05-01,"Caribbean reef shark","F",84,92,120,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"434",2006-05-01,"Caribbean reef shark","F",84,92,120,"G",2006,2006-09-06,2.6353,2.775,21.0824
"435",2006-05-01,"Caribbean reef shark","F",84,92,120,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"436",2006-05-01,"Caribbean reef shark","F",152,171,214,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"437",2006-05-01,"Caribbean reef shark","F",152,171,214,"E",2006,2006-09-06,2.6353,2.775,21.0824
"438",2006-05-01,"Caribbean reef shark","F",152,171,214,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"439",2006-05-03,"Nurse shark","M",158,NA,205,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"440",2006-05-03,"Nurse shark","M",158,NA,205,"E",2006,2006-09-06,2.6353,2.775,21.0824
"441",2006-05-03,"Nurse shark","M",158,NA,205,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"442",2006-05-03,"Caribbean reef shark","M",123,137,163,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"443",2006-05-03,"Caribbean reef shark","M",123,137,163,"E",2006,2006-09-06,2.6353,2.775,21.0824
"444",2006-05-03,"Caribbean reef shark","M",123,137,163,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"445",2006-05-03,"Caribbean reef shark","F",NA,NA,135,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"446",2006-05-03,"Caribbean reef shark","F",NA,NA,135,"G",2006,2006-09-06,2.6353,2.775,21.0824
"447",2006-05-03,"Caribbean reef shark","F",NA,NA,135,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"448",2006-05-03,"Caribbean reef shark","M",77,84,101,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"449",2006-05-03,"Caribbean reef shark","M",77,84,101,"G",2006,2006-09-06,2.6353,2.775,21.0824
"450",2006-05-03,"Caribbean reef shark","M",77,84,101,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"451",2006-05-03,"Nurse shark","M",170,NA,232,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"452",2006-05-03,"Nurse shark","M",170,NA,232,"E",2006,2006-09-06,2.6353,2.775,21.0824
"453",2006-05-03,"Nurse shark","M",170,NA,232,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"454",2006-05-04,"Nurse shark","F",132,NA,177,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"455",2006-05-04,"Nurse shark","F",132,NA,177,"E",2006,2006-09-06,2.6353,2.775,21.0824
"456",2006-05-04,"Nurse shark","F",132,NA,177,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"457",2006-05-04,"R. porosus","F",67,71,83,"D",2006,2006-07-29,2.3302,3.1856,58.2545
"458",2006-05-04,"R. porosus","F",67,71,83,"D",2006,2006-09-06,2.6353,2.775,21.0824
"459",2006-05-04,"R. porosus","F",67,71,83,"D",2006,2006-12-27,1.7516,2.0972,8.7578
"460",2006-05-04,"Nurse shark","F",130,NA,168,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"461",2006-05-04,"Nurse shark","F",130,NA,168,"E",2006,2006-09-06,2.6353,2.775,21.0824
"462",2006-05-04,"Nurse shark","F",130,NA,168,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"463",2006-05-04,"Nurse shark","F",154,NA,215,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"464",2006-05-04,"Nurse shark","F",154,NA,215,"E",2006,2006-09-06,2.6353,2.775,21.0824
"465",2006-05-04,"Nurse shark","F",154,NA,215,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"466",2006-05-04,"Nurse shark","F",101,NA,147,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"467",2006-05-04,"Nurse shark","F",101,NA,147,"E",2006,2006-09-06,2.6353,2.775,21.0824
"468",2006-05-04,"Nurse shark","F",101,NA,147,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"469",2006-05-04,"Nurse shark","F",95,NA,136,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"470",2006-05-04,"Nurse shark","F",95,NA,136,"E",2006,2006-09-06,2.6353,2.775,21.0824
"471",2006-05-04,"Nurse shark","F",95,NA,136,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"472",2006-05-04,"Nurse shark","M",101,NA,144,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"473",2006-05-04,"Nurse shark","M",101,NA,144,"E",2006,2006-09-06,2.6353,2.775,21.0824
"474",2006-05-04,"Nurse shark","M",101,NA,144,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"475",2006-05-05,"Caribbean reef shark","F",59,63,80,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"476",2006-05-05,"Caribbean reef shark","F",59,63,80,"E",2006,2006-09-06,2.6353,2.775,21.0824
"477",2006-05-05,"Caribbean reef shark","F",59,63,80,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"478",2006-05-05,"Caribbean reef shark","F",64,71,90,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"479",2006-05-05,"Caribbean reef shark","F",64,71,90,"E",2006,2006-09-06,2.6353,2.775,21.0824
"480",2006-05-05,"Caribbean reef shark","F",64,71,90,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"481",2006-05-05,"Caribbean reef shark","M",64,70,86,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"482",2006-05-05,"Caribbean reef shark","M",64,70,86,"E",2006,2006-09-06,2.6353,2.775,21.0824
"483",2006-05-05,"Caribbean reef shark","M",64,70,86,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"484",2006-05-05,"Nurse shark","M",114,NA,150,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"485",2006-05-05,"Nurse shark","M",114,NA,150,"E",2006,2006-09-06,2.6353,2.775,21.0824
"486",2006-05-05,"Nurse shark","M",114,NA,150,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"487",2006-05-05,"Nurse shark","M",121,NA,163,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"488",2006-05-05,"Nurse shark","M",121,NA,163,"E",2006,2006-09-06,2.6353,2.775,21.0824
"489",2006-05-05,"Nurse shark","M",121,NA,163,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"490",2006-05-05,"Nurse shark","M",165,NA,229,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"491",2006-05-05,"Nurse shark","M",165,NA,229,"E",2006,2006-09-06,2.6353,2.775,21.0824
"492",2006-05-05,"Nurse shark","M",165,NA,229,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"493",2006-05-05,"Nurse shark","F",108,NA,195,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"494",2006-05-05,"Nurse shark","F",108,NA,195,"E",2006,2006-09-06,2.6353,2.775,21.0824
"495",2006-05-05,"Nurse shark","F",108,NA,195,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"496",2006-05-05,"Nurse shark","M",131,NA,184,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"497",2006-05-05,"Nurse shark","M",131,NA,184,"E",2006,2006-09-06,2.6353,2.775,21.0824
"498",2006-05-05,"Nurse shark","M",131,NA,184,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"499",2006-05-06,"Caribbean reef shark","F",64,66,85,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"500",2006-05-06,"Caribbean reef shark","F",64,66,85,"G",2006,2006-09-06,2.6353,2.775,21.0824
"501",2006-05-06,"Caribbean reef shark","F",64,66,85,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"502",2006-05-06,"Caribbean reef shark","F",58.5,62,76,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"503",2006-05-06,"Caribbean reef shark","F",58.5,62,76,"G",2006,2006-09-06,2.6353,2.775,21.0824
"504",2006-05-06,"Caribbean reef shark","F",58.5,62,76,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"505",2006-05-06,"Nurse shark","F",110.5,NA,155.5,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"506",2006-05-06,"Nurse shark","F",110.5,NA,155.5,"E",2006,2006-09-06,2.6353,2.775,21.0824
"507",2006-05-06,"Nurse shark","F",110.5,NA,155.5,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"508",2006-05-06,"Caribbean reef shark","M",58,65,79,"D",2006,2006-07-29,2.3302,3.1856,58.2545
"509",2006-05-06,"Caribbean reef shark","M",58,65,79,"D",2006,2006-09-06,2.6353,2.775,21.0824
"510",2006-05-06,"Caribbean reef shark","M",58,65,79,"D",2006,2006-12-27,1.7516,2.0972,8.7578
"511",2006-05-06,"Caribbean reef shark","M",73,80,100,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"512",2006-05-06,"Caribbean reef shark","M",73,80,100,"E",2006,2006-09-06,2.6353,2.775,21.0824
"513",2006-05-06,"Caribbean reef shark","M",73,80,100,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"514",2006-05-07,"Caribbean reef shark","F",58,63,77,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"515",2006-05-07,"Caribbean reef shark","F",58,63,77,"E",2006,2006-09-06,2.6353,2.775,21.0824
"516",2006-05-07,"Caribbean reef shark","F",58,63,77,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"517",2006-05-07,"Nurse shark","F",154,NA,216,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"518",2006-05-07,"Nurse shark","F",154,NA,216,"E",2006,2006-09-06,2.6353,2.775,21.0824
"519",2006-05-07,"Nurse shark","F",154,NA,216,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"520",2006-05-07,"Caribbean reef shark","F",69,74,93,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"521",2006-05-07,"Caribbean reef shark","F",69,74,93,"E",2006,2006-09-06,2.6353,2.775,21.0824
"522",2006-05-07,"Caribbean reef shark","F",69,74,93,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"523",2006-05-07,"Caribbean reef shark","M",69,76,94,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"524",2006-05-07,"Caribbean reef shark","M",69,76,94,"E",2006,2006-09-06,2.6353,2.775,21.0824
"525",2006-05-07,"Caribbean reef shark","M",69,76,94,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"526",2006-05-07,"Caribbean reef shark","F",65,71,88,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"527",2006-05-07,"Caribbean reef shark","F",65,71,88,"E",2006,2006-09-06,2.6353,2.775,21.0824
"528",2006-05-07,"Caribbean reef shark","F",65,71,88,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"529",2006-05-08,"Nurse shark","M",97,NA,144,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"530",2006-05-08,"Nurse shark","M",97,NA,144,"E",2006,2006-09-06,2.6353,2.775,21.0824
"531",2006-05-08,"Nurse shark","M",97,NA,144,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"532",2006-05-09,"Caribbean reef shark","F",100,110,136,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"533",2006-05-09,"Caribbean reef shark","F",100,110,136,"G",2006,2006-09-06,2.6353,2.775,21.0824
"534",2006-05-09,"Caribbean reef shark","F",100,110,136,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"535",2006-05-09,"Caribbean reef shark","M",127,137,166,"G",2006,2006-07-29,2.3302,3.1856,58.2545
"536",2006-05-09,"Caribbean reef shark","M",127,137,166,"G",2006,2006-09-06,2.6353,2.775,21.0824
"537",2006-05-09,"Caribbean reef shark","M",127,137,166,"G",2006,2006-12-27,1.7516,2.0972,8.7578
"538",2006-05-09,"Nurse shark","F",114,NA,160,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"539",2006-05-09,"Nurse shark","F",114,NA,160,"E",2006,2006-09-06,2.6353,2.775,21.0824
"540",2006-05-09,"Nurse shark","F",114,NA,160,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"541",2006-05-09,"Nurse shark","M",137,NA,187,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"542",2006-05-09,"Nurse shark","M",137,NA,187,"E",2006,2006-09-06,2.6353,2.775,21.0824
"543",2006-05-09,"Nurse shark","M",137,NA,187,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"544",2006-05-09,"Nurse shark","M",141,NA,187,"E",2006,2006-07-29,2.3302,3.1856,58.2545
"545",2006-05-09,"Nurse shark","M",141,NA,187,"E",2006,2006-09-06,2.6353,2.775,21.0824
"546",2006-05-09,"Nurse shark","M",141,NA,187,"E",2006,2006-12-27,1.7516,2.0972,8.7578
"583",2008-04-30,"Nurse shark","M",74,NA,112,"E",2008,2008-10-30,2.8438,3.8739,25.5938
"584",2008-04-30,"Nurse shark","M",74,NA,112,"E",2008,2008-12-02,1.8356,1.9758,20.192
